null	Sat Oct 01 06:45:44 BRT 54704	21	DayTypeContextualAttribute	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=21), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.015844544095665172	0.07922272047832586	0.026407573492775286	BOOK	FOOD	751	669	491	82	6315	370	2831	3090	100
null	Sat Oct 01 06:45:44 BRT 54704	21	WEEKDAY	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=21), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.02702702702702703	0.13513513513513514	0.04504504504504505	BOOK	FOOD	76	73	491	82	6315	370	2831	3090	100
null	Sat Oct 01 06:47:00 BRT 54704	21	WEEKEND	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=21), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.014429530201342283	0.07214765100671142	0.02404921700223714	BOOK	FOOD	675	596	491	82	6315	370	2831	3090	100
1	200088486	1|-1|-1|-1|-1|1|-1|-1	50
8	200161381	1|-1|-1|-1|-1|1|-1|-1	100
8	200022782	1|-1|-1|-1|-1|1|-1|-1	28
10	200021553	1|-1|-1|-1|-1|1|-1|-1	78
10	200022782	1|-1|-1|-1|-1|1|-1|-1	26
10	200118080	1|-1|-1|-1|-1|1|-1|-1	72
14	200101104	1|-1|-1|-1|-1|1|-1|-1	97
11	200029002	1|-1|-1|-1|-1|1|-1|-1	62
14	200132546	1|-1|-1|-1|-1|1|-1|-1	62
17	200054257	1|-1|-1|-1|-1|1|-1|-1	1
19	200018110	1|-1|-1|-1|-1|1|-1|-1	42
19	200050973	1|-1|-1|-1|-1|1|-1|-1	101
25	200043819	1|-1|-1|-1|-1|1|-1|-1	43
23	200067256	1|-1|-1|-1|-1|1|-1|-1	95
25	200069173	1|-1|-1|-1|-1|1|-1|-1	1
26	200029935	1|-1|-1|-1|-1|1|-1|-1	71
26	200108775	1|-1|-1|-1|-1|1|-1|-1	20
27	200069173	1|-1|-1|-1|-1|1|-1|-1	54
2	200187260	1|-1|-1|-1|-1|1|-1|-1	99
29	200027208	1|-1|-1|-1|-1|1|-1|-1	71
29	200020155	1|-1|-1|-1|-1|1|-1|-1	73
33	200191804	1|-1|-1|-1|-1|1|-1|-1	12
33	200222519	1|-1|-1|-1|-1|1|-1|-1	59
33	200419300	1|-1|-1|-1|-1|1|-1|-1	94
34	200125618	1|-1|-1|-1|-1|1|-1|-1	38
35	200111734	1|-1|-1|-1|-1|1|-1|-1	68
31	200055170	1|-1|-1|-1|-1|1|-1|-1	22
31	200066241	1|-1|-1|-1|-1|1|-1|-1	31
36	200037336	1|-1|-1|-1|-1|1|-1|-1	62
36	200054257	1|-1|-1|-1|-1|1|-1|-1	7
37	200089204	1|-1|-1|-1|-1|1|-1|-1	25
40	200008794	1|-1|-1|-1|-1|1|-1|-1	97
40	200067256	1|-1|-1|-1|-1|1|-1|-1	3
41	200017126	1|-1|-1|-1|-1|1|-1|-1	101
41	200059635	1|-1|-1|-1|-1|1|-1|-1	85
38	200000749	1|-1|-1|-1|-1|1|-1|-1	90
45	200109880	1|-1|-1|-1|-1|1|-1|-1	18
48	200116195	1|-1|-1|-1|-1|1|-1|-1	30
46	200135350	1|-1|-1|-1|-1|1|-1|-1	54
44	200004779	1|-1|-1|-1|-1|1|-1|-1	76
49	200118145	1|-1|-1|-1|-1|1|-1|-1	12
49	200128094	1|-1|-1|-1|-1|1|-1|-1	6
49	200278655	1|-1|-1|-1|-1|1|-1|-1	90
51	200106667	1|-1|-1|-1|-1|1|-1|-1	66
51	200144350	1|-1|-1|-1|-1|1|-1|-1	86
52	200054257	1|-1|-1|-1|-1|1|-1|-1	1
52	200016015	1|-1|-1|-1|-1|1|-1|-1	83
52	200087782	1|-1|-1|-1|-1|1|-1|-1	44
50	200069240	1|-1|-1|-1|-1|1|-1|-1	93
53	200132765	1|-1|-1|-1|-1|1|-1|-1	86
53	200168992	1|-1|-1|-1|-1|1|-1|-1	5
53	200173453	1|-1|-1|-1|-1|1|-1|-1	63
53	200197048	1|-1|-1|-1|-1|1|-1|-1	75
53	200206892	1|-1|-1|-1|-1|1|-1|-1	45
55	200056103	1|-1|-1|-1|-1|1|-1|-1	36
56	200054257	1|-1|-1|-1|-1|1|-1|-1	18
59	200027208	1|-1|-1|-1|-1|1|-1|-1	1
58	200229821	1|-1|-1|-1|-1|1|-1|-1	9
61	200027208	1|-1|-1|-1|-1|1|-1|-1	66
61	200089204	1|-1|-1|-1|-1|1|-1|-1	45
64	200030667	1|-1|-1|-1|-1|1|-1|-1	79
54	200347746	1|-1|-1|-1|-1|1|-1|-1	63
65	200098724	1|-1|-1|-1|-1|1|-1|-1	83
65	200027208	1|-1|-1|-1|-1|1|-1|-1	67
68	200053198	1|-1|-1|-1|-1|1|-1|-1	29
69	200015509	1|-1|-1|-1|-1|1|-1|-1	5
69	200037413	1|-1|-1|-1|-1|1|-1|-1	5
69	200040004	1|-1|-1|-1|-1|1|-1|-1	37
70	200092095	1|-1|-1|-1|-1|1|-1|-1	17
70	200106251	1|-1|-1|-1|-1|1|-1|-1	37
71	200153642	1|-1|-1|-1|-1|1|-1|-1	20
72	200034382	1|-1|-1|-1|-1|1|-1|-1	81
72	200057872	1|-1|-1|-1|-1|1|-1|-1	11
72	200155018	1|-1|-1|-1|-1|1|-1|-1	81
74	200387949	1|-1|-1|-1|-1|1|-1|-1	74
75	200015478	1|-1|-1|-1|-1|1|-1|-1	101
77	200258647	1|-1|-1|-1|-1|1|-1|-1	99
78	200034781	1|-1|-1|-1|-1|1|-1|-1	53
79	200066488	1|-1|-1|-1|-1|1|-1|-1	64
79	200083205	1|-1|-1|-1|-1|1|-1|-1	8
82	200069633	1|-1|-1|-1|-1|1|-1|-1	11
83	200135201	1|-1|-1|-1|-1|1|-1|-1	58
83	200261214	1|-1|-1|-1|-1|1|-1|-1	81
85	200025885	1|-1|-1|-1|-1|1|-1|-1	4
85	200064015	1|-1|-1|-1|-1|1|-1|-1	4
85	200073754	1|-1|-1|-1|-1|1|-1|-1	3
87	200077978	1|-1|-1|-1|-1|1|-1|-1	21
87	200135874	1|-1|-1|-1|-1|1|-1|-1	10
87	200136292	1|-1|-1|-1|-1|1|-1|-1	42
87	200169085	1|-1|-1|-1|-1|1|-1|-1	55
87	200223971	1|-1|-1|-1|-1|1|-1|-1	74
87	200225857	1|-1|-1|-1|-1|1|-1|-1	18
87	200281558	1|-1|-1|-1|-1|1|-1|-1	94
87	200335131	1|-1|-1|-1|-1|1|-1|-1	94
87	200343012	1|-1|-1|-1|-1|1|-1|-1	48
88	200025885	1|-1|-1|-1|-1|1|-1|-1	43
88	200067733	1|-1|-1|-1|-1|1|-1|-1	56
92	200012309	1|-1|-1|-1|-1|1|-1|-1	37
92	200018229	1|-1|-1|-1|-1|1|-1|-1	11
92	200020431	1|-1|-1|-1|-1|1|-1|-1	22
92	200069173	1|-1|-1|-1|-1|1|-1|-1	53
93	200025885	1|-1|-1|-1|-1|1|-1|-1	43
97	200082945	1|-1|-1|-1|-1|1|-1|-1	77
101	200102734	1|-1|-1|-1|-1|1|-1|-1	96
66	200019253	1|-1|-1|-1|-1|1|-1|-1	74
102	200041384	1|-1|-1|-1|-1|1|-1|-1	3
66	200090674	1|-1|-1|-1|-1|1|-1|-1	39
103	200043023	1|-1|-1|-1|-1|1|-1|-1	10
103	200054715	1|-1|-1|-1|-1|1|-1|-1	61
102	200094532	1|-1|-1|-1|-1|1|-1|-1	58
104	200011753	1|-1|-1|-1|-1|1|-1|-1	35
105	200187362	1|-1|-1|-1|-1|1|-1|-1	32
107	200089207	1|-1|-1|-1|-1|1|-1|-1	25
110	200117565	1|-1|-1|-1|-1|1|-1|-1	66
109	200027144	1|-1|-1|-1|-1|1|-1|-1	20
111	200031040	1|-1|-1|-1|-1|1|-1|-1	85
111	200061070	1|-1|-1|-1|-1|1|-1|-1	74
112	200022176	1|-1|-1|-1|-1|1|-1|-1	91
112	200095068	1|-1|-1|-1|-1|1|-1|-1	63
113	200018888	1|-1|-1|-1|-1|1|-1|-1	77
113	200162387	1|-1|-1|-1|-1|1|-1|-1	52
115	200056103	1|-1|-1|-1|-1|1|-1|-1	33
115	200027208	1|-1|-1|-1|-1|1|-1|-1	3
119	200039087	1|-1|-1|-1|-1|1|-1|-1	33
119	200135350	1|-1|-1|-1|-1|1|-1|-1	15
124	200027208	1|-1|-1|-1|-1|1|-1|-1	5
124	200095222	1|-1|-1|-1|-1|1|-1|-1	40
121	200043072	1|-1|-1|-1|-1|1|-1|-1	38
126	200043509	1|-1|-1|-1|-1|1|-1|-1	73
128	200045069	1|-1|-1|-1|-1|1|-1|-1	39
130	200069038	1|-1|-1|-1|-1|1|-1|-1	80
129	200057549	1|-1|-1|-1|-1|1|-1|-1	19
129	200032734	1|-1|-1|-1|-1|1|-1|-1	92
132	200168370	1|-1|-1|-1|-1|1|-1|-1	57
132	200207872	1|-1|-1|-1|-1|1|-1|-1	81
132	200213477	1|-1|-1|-1|-1|1|-1|-1	78
133	200235408	1|-1|-1|-1|-1|1|-1|-1	97
133	200321656	1|-1|-1|-1|-1|1|-1|-1	49
133	200375406	1|-1|-1|-1|-1|1|-1|-1	40
137	200095222	1|-1|-1|-1|-1|1|-1|-1	44
141	200074301	1|-1|-1|-1|-1|1|-1|-1	86
142	200110604	1|-1|-1|-1|-1|1|-1|-1	40
143	200014814	1|-1|-1|-1|-1|1|-1|-1	23
143	200077397	1|-1|-1|-1|-1|1|-1|-1	100
134	200028094	1|-1|-1|-1|-1|1|-1|-1	57
134	200025632	1|-1|-1|-1|-1|1|-1|-1	100
145	200027210	1|-1|-1|-1|-1|1|-1|-1	73
145	200028662	1|-1|-1|-1|-1|1|-1|-1	71
151	200018816	1|-1|-1|-1|-1|1|-1|-1	76
151	200107440	1|-1|-1|-1|-1|1|-1|-1	98
151	200135350	1|-1|-1|-1|-1|1|-1|-1	14
152	200069191	1|-1|-1|-1|-1|1|-1|-1	63
154	200081968	1|-1|-1|-1|-1|1|-1|-1	24
147	200037413	1|-1|-1|-1|-1|1|-1|-1	6
154	200141814	1|-1|-1|-1|-1|1|-1|-1	15
154	200354476	1|-1|-1|-1|-1|1|-1|-1	79
154	200371337	1|-1|-1|-1|-1|1|-1|-1	95
157	200010744	1|-1|-1|-1|-1|1|-1|-1	40
150	200032204	1|-1|-1|-1|-1|1|-1|-1	29
155	200067256	1|-1|-1|-1|-1|1|-1|-1	96
158	200117026	1|-1|-1|-1|-1|1|-1|-1	71
161	200023143	1|-1|-1|-1|-1|1|-1|-1	22
163	200026773	1|-1|-1|-1|-1|1|-1|-1	31
163	200034886	1|-1|-1|-1|-1|1|-1|-1	73
164	200022782	1|-1|-1|-1|-1|1|-1|-1	29
164	200043509	1|-1|-1|-1|-1|1|-1|-1	71
164	200169307	1|-1|-1|-1|-1|1|-1|-1	75
165	200150863	1|-1|-1|-1|-1|1|-1|-1	88
166	200060350	1|-1|-1|-1|-1|1|-1|-1	81
166	200017140	1|-1|-1|-1|-1|1|-1|-1	86
168	200025885	1|-1|-1|-1|-1|1|-1|-1	41
168	200150863	1|-1|-1|-1|-1|1|-1|-1	84
167	200172098	1|-1|-1|-1|-1|1|-1|-1	20
170	200021768	1|-1|-1|-1|-1|1|-1|-1	61
170	200029598	1|-1|-1|-1|-1|1|-1|-1	45
171	200087782	1|-1|-1|-1|-1|1|-1|-1	39
174	200057872	1|-1|-1|-1|-1|1|-1|-1	38
172	200077397	1|-1|-1|-1|-1|1|-1|-1	99
175	200003370	1|-1|-1|-1|-1|1|-1|-1	101
175	200025885	1|-1|-1|-1|-1|1|-1|-1	37
175	200029679	1|-1|-1|-1|-1|1|-1|-1	86
176	200018888	1|-1|-1|-1|-1|1|-1|-1	70
175	200101101	1|-1|-1|-1|-1|1|-1|-1	97
175	200128503	1|-1|-1|-1|-1|1|-1|-1	38
178	200048760	1|-1|-1|-1|-1|1|-1|-1	75
178	200067733	1|-1|-1|-1|-1|1|-1|-1	58
179	200010744	1|-1|-1|-1|-1|1|-1|-1	73
179	200063689	1|-1|-1|-1|-1|1|-1|-1	1
180	200376017	1|-1|-1|-1|-1|1|-1|-1	78
181	200456538	1|-1|-1|-1|-1|1|-1|-1	65
183	200059965	1|-1|-1|-1|-1|1|-1|-1	61
184	200026138	1|-1|-1|-1|-1|1|-1|-1	79
184	200011266	1|-1|-1|-1|-1|1|-1|-1	22
184	200061946	1|-1|-1|-1|-1|1|-1|-1	11
184	200107997	1|-1|-1|-1|-1|1|-1|-1	7
184	200068955	1|-1|-1|-1|-1|1|-1|-1	1
185	200047616	1|-1|-1|-1|-1|1|-1|-1	49
185	200460359	1|-1|-1|-1|-1|1|-1|-1	74
190	200021171	1|-1|-1|-1|-1|1|-1|-1	29
190	200053508	1|-1|-1|-1|-1|1|-1|-1	1
187	200027210	1|-1|-1|-1|-1|1|-1|-1	71
191	200031804	1|-1|-1|-1|-1|1|-1|-1	14
195	200023108	1|-1|-1|-1|-1|1|-1|-1	52
192	200032204	1|-1|-1|-1|-1|1|-1|-1	1
198	200450247	1|-1|-1|-1|-1|1|-1|-1	93
199	200052035	1|-1|-1|-1|-1|1|-1|-1	86
199	200198117	1|-1|-1|-1|-1|1|-1|-1	94
199	200337063	1|-1|-1|-1|-1|1|-1|-1	58
200	200036784	1|-1|-1|-1|-1|1|-1|-1	59
200	200049387	1|-1|-1|-1|-1|1|-1|-1	24
200	200032522	1|-1|-1|-1|-1|1|-1|-1	4
200	200073264	1|-1|-1|-1|-1|1|-1|-1	15
200	200095222	1|-1|-1|-1|-1|1|-1|-1	41
200	200134655	1|-1|-1|-1|-1|1|-1|-1	95
203	200092523	1|-1|-1|-1|-1|1|-1|-1	58
204	200114392	1|-1|-1|-1|-1|1|-1|-1	40
200	200145038	1|-1|-1|-1|-1|1|-1|-1	66
205	200033568	1|-1|-1|-1|-1|1|-1|-1	84
206	200021257	1|-1|-1|-1|-1|1|-1|-1	84
206	200025947	1|-1|-1|-1|-1|1|-1|-1	31
206	200027208	1|-1|-1|-1|-1|1|-1|-1	74
206	200083561	1|-1|-1|-1|-1|1|-1|-1	75
206	200062542	1|-1|-1|-1|-1|1|-1|-1	92
207	200017582	1|-1|-1|-1|-1|1|-1|-1	47
209	200070617	1|-1|-1|-1|-1|1|-1|-1	53
209	200076491	1|-1|-1|-1|-1|1|-1|-1	98
211	200069173	1|-1|-1|-1|-1|1|-1|-1	55
214	200181650	1|-1|-1|-1|-1|1|-1|-1	97
215	200352121	1|-1|-1|-1|-1|1|-1|-1	77
216	200022782	1|-1|-1|-1|-1|1|-1|-1	21
216	200032844	1|-1|-1|-1|-1|1|-1|-1	83
217	200021881	1|-1|-1|-1|-1|1|-1|-1	16
217	200047911	1|-1|-1|-1|-1|1|-1|-1	8
217	200074730	1|-1|-1|-1|-1|1|-1|-1	22
222	200013253	1|-1|-1|-1|-1|1|-1|-1	16
222	200020786	1|-1|-1|-1|-1|1|-1|-1	21
222	200057919	1|-1|-1|-1|-1|1|-1|-1	36
222	200150739	1|-1|-1|-1|-1|1|-1|-1	52
224	200112702	1|-1|-1|-1|-1|1|-1|-1	5
225	200193370	1|-1|-1|-1|-1|1|-1|-1	72
218	200099476	1|-1|-1|-1|-1|1|-1|-1	97
229	200104215	1|-1|-1|-1|-1|1|-1|-1	15
229	200018762	1|-1|-1|-1|-1|1|-1|-1	5
230	200034382	1|-1|-1|-1|-1|1|-1|-1	36
229	200107997	1|-1|-1|-1|-1|1|-1|-1	8
230	200087782	1|-1|-1|-1|-1|1|-1|-1	35
230	200125633	1|-1|-1|-1|-1|1|-1|-1	90
232	200078237	1|-1|-1|-1|-1|1|-1|-1	63
231	200022782	1|-1|-1|-1|-1|1|-1|-1	1
235	200054351	1|-1|-1|-1|-1|1|-1|-1	68
233	200027208	1|-1|-1|-1|-1|1|-1|-1	70
235	200278160	1|-1|-1|-1|-1|1|-1|-1	18
237	200324890	1|-1|-1|-1|-1|1|-1|-1	33
238	200112888	1|-1|-1|-1|-1|1|-1|-1	7
239	200175416	1|-1|-1|-1|-1|1|-1|-1	47
241	200065340	1|-1|-1|-1|-1|1|-1|-1	36
229	200134725	1|-1|-1|-1|-1|1|-1|-1	69
239	200279261	1|-1|-1|-1|-1|1|-1|-1	71
243	200324785	1|-1|-1|-1|-1|1|-1|-1	78
