null	Sat Jan 16 09:15:09 BRT 54669	71	DayTypeContextualAttribute	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=71), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.01	0.05	0.016666666666666666	BOOK	FOOD	2671	140	9867	126	43657	6645	23382	35800	100
null	Sat Jan 16 09:15:09 BRT 54669	71	WEEKDAY	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=71), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.0	0.0	NaN	BOOK	FOOD	268	5	9867	126	43657	6645	23382	35800	100
null	Sat Jan 16 09:19:38 BRT 54669	71	WEEKEND	PostF(CF-based=NearestNeighbor_UserBased-transClosureRicardo(N=71), strategy: AT_LEAST_MEDIA_OF_OCCURRENCIES[onlyGoodRatings: true, minimal: 4.0])	5	0.01037037037037037	0.05185185185185185	0.01728395061728395	BOOK	FOOD	2403	135	9867	126	43657	6645	23382	35800	100
551	200069173	1|-1|-1|-1|-1|1|-1|-1	55
535	200232918	1|-1|-1|-1|-1|1|-1|-1	21
555	200009240	1|-1|-1|-1|-1|1|-1|-1	45
574	200032204	1|-1|-1|-1|-1|1|-1|-1	30
544	200019724	1|-1|-1|-1|-1|1|-1|-1	39
598	200419300	1|-1|-1|-1|-1|1|-1|-1	95
598	200191804	1|-1|-1|-1|-1|1|-1|-1	7
606	200010744	1|-1|-1|-1|-1|1|-1|-1	75
573	200089204	1|-1|-1|-1|-1|1|-1|-1	1
599	200087782	1|-1|-1|-1|-1|1|-1|-1	39
625	200069173	1|-1|-1|-1|-1|1|-1|-1	57
609	200095569	1|-1|-1|-1|-1|1|-1|-1	5
621	200031371	1|-1|-1|-1|-1|1|-1|-1	76
634	200259573	1|-1|-1|-1|-1|1|-1|-1	58
658	200025885	1|-1|-1|-1|-1|1|-1|-1	20
661	200054257	1|-1|-1|-1|-1|1|-1|-1	12
687	200069173	1|-1|-1|-1|-1|1|-1|-1	59
648	200032607	1|-1|-1|-1|-1|1|-1|-1	58
655	200155847	1|-1|-1|-1|-1|1|-1|-1	48
711	200028148	1|-1|-1|-1|-1|1|-1|-1	53
689	200063689	1|-1|-1|-1|-1|1|-1|-1	26
689	200117317	1|-1|-1|-1|-1|1|-1|-1	73
729	200082102	1|-1|-1|-1|-1|1|-1|-1	7
740	200089204	1|-1|-1|-1|-1|1|-1|-1	88
715	200135350	1|-1|-1|-1|-1|1|-1|-1	60
745	200278655	1|-1|-1|-1|-1|1|-1|-1	72
743	200026306	1|-1|-1|-1|-1|1|-1|-1	73
765	200028148	1|-1|-1|-1|-1|1|-1|-1	52
750	200029679	1|-1|-1|-1|-1|1|-1|-1	47
763	200026845	1|-1|-1|-1|-1|1|-1|-1	72
787	200144350	1|-1|-1|-1|-1|1|-1|-1	87
778	200111734	1|-1|-1|-1|-1|1|-1|-1	72
790	200055796	1|-1|-1|-1|-1|1|-1|-1	66
790	200029598	1|-1|-1|-1|-1|1|-1|-1	90
803	200134987	1|-1|-1|-1|-1|1|-1|-1	14
803	200135390	1|-1|-1|-1|-1|1|-1|-1	43
803	200162998	1|-1|-1|-1|-1|1|-1|-1	91
803	200168388	1|-1|-1|-1|-1|1|-1|-1	71
803	200170506	1|-1|-1|-1|-1|1|-1|-1	51
803	200173453	1|-1|-1|-1|-1|1|-1|-1	69
815	200049387	1|-1|-1|-1|-1|1|-1|-1	21
803	200206892	1|-1|-1|-1|-1|1|-1|-1	51
838	200018489	1|-1|-1|-1|-1|1|-1|-1	76
809	200026217	1|-1|-1|-1|-1|1|-1|-1	19
861	200334417	1|-1|-1|-1|-1|1|-1|-1	100
861	200013320	1|-1|-1|-1|-1|1|-1|-1	16
915	200078814	1|-1|-1|-1|-1|1|-1|-1	77
915	200241455	1|-1|-1|-1|-1|1|-1|-1	43
918	200034688	1|-1|-1|-1|-1|1|-1|-1	2
915	200022782	1|-1|-1|-1|-1|1|-1|-1	24
943	200054269	1|-1|-1|-1|-1|1|-1|-1	18
986	200203463	1|-1|-1|-1|-1|1|-1|-1	53
941	200039087	1|-1|-1|-1|-1|1|-1|-1	42
983	200150863	1|-1|-1|-1|-1|1|-1|-1	85
941	200253032	1|-1|-1|-1|-1|1|-1|-1	41
907	200011345	1|-1|-1|-1|-1|1|-1|-1	5
766	200068955	1|-1|-1|-1|-1|1|-1|-1	41
973	200001236	1|-1|-1|-1|-1|1|-1|-1	18
994	200221743	1|-1|-1|-1|-1|1|-1|-1	53
639	200095569	1|-1|-1|-1|-1|1|-1|-1	3
578	200068955	1|-1|-1|-1|-1|1|-1|-1	70
427	200009265	1|-1|-1|-1|-1|1|-1|-1	58
315	200008701	1|-1|-1|-1|-1|1|-1|-1	51
759	200025757	1|-1|-1|-1|-1|1|-1|-1	71
546	200048356	1|-1|-1|-1|-1|1|-1|-1	56
